ID,GLUE Score,Synaptic Diversity,Synaptic Diversity Normalized,Synaptic Saliency,Synaptic Saliency Normalized,Activation Distance,Activation Distance Normalized,Jacobian Score,Jacobian Score Normalized,Number of Parameters,Head Importance,Head Importance Normalized,Head Confidence,Head Confidence Normalized,Head Softmax Confidence,Head Softmax Confidence Normalized
330,72.72375000000001,4.658648490905762,0.5176275968551636,0.01883620209991932,0.0018836201634258032,552355823616.0,152922432.0,-100564.3060393621,0.5575598486490781,8641033,0.024274397641420364,0.003467770991846919,25.84107780456543,0.5383557677268982,1.1171529293060303,0.034911029040813446
330,72.72375000000001,4.572136878967285,0.5080152153968811,0.019151998683810234,0.0019151999149471521,555959779328.0,152904224.0,-100573.81149561229,0.556934152503356,8641033,0.023879937827587128,0.003411419689655304,29.071983337402344,0.5383700728416443,1.2560302019119263,0.03488972783088684
330,72.72375000000001,4.682358741760254,0.5202620625495911,0.019202038645744324,0.001920203911140561,559726460928.0,152930720.0,-100566.97631661202,0.5573252890037121,8641033,0.02441929280757904,0.003488470334559679,32.306915283203125,0.5384485721588135,1.3953684568405151,0.03488421067595482
164,73.8825,4.129337310791016,0.45881524682044983,0.010922367684543133,0.0007801690953783691,975603433472.0,158893072.0,-100493.52451971738,0.5633649077927143,12840594,0.020122919231653214,0.0028747026808559895,3.271915912628174,0.5453193187713623,0.18476040661334991,0.04619010165333748
164,73.8825,4.102011680603027,0.4557790756225586,0.011418052017688751,0.0008155751274898648,981180219392.0,158767024.0,-100494.51052656377,0.5629389686611088,12840594,0.019929591566324234,0.002847084542736411,6.545657157897949,0.5454714298248291,0.36967942118644714,0.04620992764830589
164,73.8825,4.06776237487793,0.4519735872745514,0.011128813959658146,0.0007949153077788651,988311322624.0,158892496.0,-100515.48366912412,0.5628108342976459,12840594,0.0198211632668972,0.0028315947856754065,9.81805419921875,0.5454474687576294,0.5543001294136047,0.04619167745113373
164,73.8825,4.068281650543213,0.45203128457069397,0.010618016123771667,0.0007584296981804073,995239460864.0,158983936.0,-100493.82725317334,0.5624934512489531,12840594,0.019788159057497978,0.0028268799651414156,13.089434623718262,0.5453931093215942,0.7393271327018738,0.04620794579386711
164,73.8825,4.226658344268799,0.4696286916732788,0.011895840056240559,0.0008497028611600399,1000627437568.0,158829744.0,-100540.69604638552,0.5619356206348088,12840594,0.020892370492219925,0.002984624356031418,16.364200592041016,0.5454733371734619,0.923969566822052,0.04619847983121872
164,73.8825,4.190017223358154,0.4655574560165405,0.011044534854590893,0.0007888953550718725,1007346909184.0,158887520.0,-100535.57572139913,0.5614002818406287,12840594,0.020556308329105377,0.002936615375801921,19.643735885620117,0.5456593036651611,1.1090831756591797,0.04621179774403572
164,73.8825,4.12772274017334,0.4586358666419983,0.011144029907882214,0.0007960021612234414,1013875736576.0,158914688.0,-100518.13681121287,0.5629737771086074,12840594,0.020152980461716652,0.002878997242078185,22.90834617614746,0.5454367995262146,1.2938027381896973,0.0462072417140007
164,73.8825,4.099838733673096,0.4555376470088959,0.010974712669849396,0.0007839080644771457,1020238626816.0,158915680.0,-100515.82889053308,0.5628543862824114,12840594,0.02003803290426731,0.002862576162442565,26.182615280151367,0.5454711318016052,1.4785581827163696,0.04620494320988655
